Iter,fpx,fpy,fpz,fvx,fvy,fvz
153.0,-3.170429,309.1943,-1.42609e-15,0.01659401,4.467178,8.752462e-19
154.0,-3.52813,306.4076,-1.426292e-15,0.0176501,4.462418,1.063936e-17
155.0,-3.190093,306.3598,-1.426312e-15,0.01327435,4.438394,1.121269e-17
156.0,-3.343995,308.4803,-1.426441e-15,0.01887648,4.401077,1.423852e-17
157.0,-1.712061,310.4227,-1.427105e-15,0.01842493,4.378571,1.169877e-17
158.0,-2.95561,314.611,-1.427475e-15,0.01941106,4.350786,3.386987e-18
159.0,-3.175182,316.0168,-1.427611e-15,0.01615518,4.324098,7.635564e-18
160.0,-3.9495,316.491,-1.427847e-15,0.0151726,4.297799,4.86751e-18
161.0,-4.321336,319.9971,-1.428218e-15,0.01268793,4.277539,3.34748e-18
162.0,-4.636809,327.2393,-1.428616e-15,0.009372406,4.259355,-8.801226e-19
163.0,-4.747804,335.9011,-1.428995e-15,0.01052038,4.245735,5.177991e-19
164.0,-4.772348,346.6555,-1.429316e-15,0.009568107,4.230861,2.628477e-18
165.0,-4.779212,359.1612,-1.429627e-15,0.00510812,4.219926,1.184937e-17
166.0,-4.679104,369.4332,-1.429808e-15,-0.002252122,4.206536,1.62755e-17
167.0,-4.135699,379.7434,-1.430389e-15,-0.00578734,4.194291,1.724316e-17
168.0,-3.464116,388.1567,-1.430673e-15,-0.007155393,4.179856,9.937318e-18
169.0,-4.017155,393.5352,-1.431046e-15,-0.008126845,4.167589,3.327087e-18
170.0,-3.492795,400.2336,-1.431443e-15,-0.005368323,4.145236,-2.536437e-18
171.0,-3.543789,406.4966,-1.431717e-15,-0.005960922,4.125466,5.908747e-19
172.0,-3.458978,411.021,-1.43207e-15,-0.004735422,4.095759,2.838736e-18
173.0,-2.9236,415.5801,-1.432403e-15,-0.001859878,4.075371,3.657959e-18
174.0,-2.031282,417.1646,-1.432602e-15,0.001602196,4.044381,3.781124e-18
175.0,-1.55948,414.9719,-1.432784e-15,0.004877853,4.024396,5.588973e-18
176.0,-1.846533,411.081,-1.43305e-15,0.003455589,3.996384,1.335412e-17
177.0,-2.515771,409.483,-1.4334e-15,0.00594053,3.972148,1.494586e-17
178.0,-3.746147,408.8645,-1.433695e-15,0.007364011,3.941529,6.896292e-18
179.0,-4.9663,407.689,-1.434004e-15,0.003764029,3.912377,1.677617e-17
180.0,-5.694835,406.8706,-1.434453e-15,0.004759253,3.884094,2.514558e-17
181.0,-4.6608,407.3084,-1.434985e-15,0.005318185,3.854929,2.644497e-17
182.0,-5.083172,408.2085,-1.435175e-15,0.004931769,3.823386,2.563032e-17
183.0,-6.168027,408.2327,-1.435129e-15,0.003331842,3.791476,3.426659e-17
184.0,-6.623034,409.0636,-1.434969e-15,0.00285011,3.762585,4.117741e-17
185.0,-6.60176,408.2461,-1.434643e-15,0.002280843,3.728551,3.025179e-17
186.0,-6.473618,406.6729,-1.434326e-15,0.0010482,3.692496,2.159958e-17
187.0,-6.389129,404.5996,-1.434116e-15,0.002749586,3.660764,1.039702e-17
188.0,-6.16789,401.9448,-1.433983e-15,0.004748761,3.625885,3.24509e-18
189.0,-5.696861,399.5685,-1.433842e-15,0.0002657422,3.589941,-2.27868e-18
190.0,-5.337972,396.8828,-1.433559e-15,0.0002127952,3.55488,-3.186228e-18
191.0,-4.648905,394.3294,-1.433135e-15,0.000591247,3.521315,-3.920495e-18
192.0,-4.628299,390.9312,-1.432574e-15,-0.0008841601,3.485232,-4.606737e-18
193.0,-4.056811,386.4499,-1.432053e-15,0.001818469,3.454415,-2.932694e-18
194.0,-3.407983,381.9367,-1.431608e-15,0.005168232,3.423212,-2.025071e-18
195.0,-3.263486,378.0782,-1.43126e-15,0.008235722,3.391936,-6.891271e-18
196.0,-3.307769,375.2545,-1.431064e-15,0.01194267,3.362129,-7.59941e-18
197.0,-4.031894,372.6615,-1.43094e-15,0.01531066,3.333885,-9.504569e-18
198.0,-4.552157,370.9313,-1.430912e-15,0.01941015,3.306407,-1.058602e-17
199.0,-5.082805,370.3383,-1.43092e-15,0.02369775,3.2818,-1.088454e-17
200.0,-5.479706,370.1107,-1.430909e-15,0.0271851,3.254611,-1.031738e-17
201.0,-5.661183,370.3229,-1.430985e-15,0.02793361,3.236514,-1.483304e-17
202.0,-6.365233,371.1928,-1.431128e-15,0.02884327,3.217247,-1.292105e-17
203.0,-6.986482,373.178,-1.431289e-15,0.02972086,3.197281,-1.087759e-17
204.0,-8.056962,374.8898,-1.431365e-15,0.02938982,3.184501,-1.060354e-17
205.0,-8.385514,377.1105,-1.431514e-15,0.0293608,3.16951,-7.883407e-18
206.0,-8.824008,380.9642,-1.431745e-15,0.02745219,3.149387,-2.031982e-18
207.0,-9.760949,383.5061,-1.432062e-15,0.02841235,3.137113,-2.228768e-19
208.0,-10.07766,388.724,-1.432293e-15,0.02964291,3.12819,1.461591e-18
209.0,-10.12118,393.9224,-1.432583e-15,0.02867619,3.107731,3.186838e-18
210.0,-10.97471,399.1659,-1.432828e-15,0.02783855,3.100938,4.483548e-18
211.0,-10.91272,405.2091,-1.432946e-15,0.02857096,3.08678,1.99129e-18
212.0,-10.82523,410.6792,-1.433008e-15,0.02590367,3.075798,-2.670195e-18
213.0,-11.11271,415.8337,-1.433023e-15,0.02306667,3.06013,-2.259658e-18
214.0,-11.27914,420.7114,-1.432929e-15,0.02162701,3.044675,2.213043e-18
215.0,-11.05962,423.9224,-1.432709e-15,0.01972826,3.03178,5.173101e-18
216.0,-10.66883,426.4518,-1.432464e-15,0.0181227,3.018212,2.614515e-19
217.0,-10.05697,427.5056,-1.432296e-15,0.01503737,3.00206,-7.518836e-18
218.0,-9.085731,427.9549,-1.432155e-15,0.01480845,2.978667,9.035419e-18
219.0,-6.800756,428.4964,-1.432081e-15,0.01459163,2.952609,9.815243e-18
220.0,-5.999594,427.7225,-1.431966e-15,0.01529715,2.931305,4.779919e-18
221.0,-6.376947,427.6191,-1.431805e-15,0.01323575,2.917725,2.065678e-18
222.0,-6.630703,428.0528,-1.431688e-15,0.01222966,2.90463,-3.059799e-18
223.0,-6.179571,429.9505,-1.431555e-15,0.01156207,2.892473,1.634024e-17
224.0,-5.770188,433.2231,-1.43131e-15,0.01029461,2.884486,-5.060244e-18
225.0,-6.019576,437.5474,-1.430947e-15,0.01144842,2.875572,1.646037e-17
226.0,-6.257855,447.2293,-1.430674e-15,0.01105769,2.86594,2.433579e-18
227.0,-5.426444,455.2799,-1.43068e-15,0.01277893,2.859608,-9.884594e-19
228.0,-4.933104,462.44,-1.430733e-15,0.01375582,2.851511,-6.498244e-18
229.0,-4.582959,469.611,-1.430751e-15,0.009941562,2.838607,-4.553608e-18
230.0,-4.784431,477.9379,-1.430709e-15,0.01050514,2.827145,-1.107174e-17
231.0,-4.108637,486.0207,-1.430492e-15,0.009827703,2.819896,-7.659266e-18
232.0,-4.566676,495.2092,-1.4304e-15,0.008495756,2.812001,-8.803741e-18
233.0,-4.387631,504.5948,-1.430205e-15,0.007407233,2.803965,-1.088425e-17
234.0,-5.36047,514.3018,-1.430046e-15,0.007279427,2.797245,-2.085037e-17
235.0,-5.11527,523.953,-1.430005e-15,0.006195941,2.789361,-1.824105e-17
236.0,-5.095536,534.2021,-1.429952e-15,0.004166578,2.782936,-1.623079e-17
237.0,-5.049344,542.6843,-1.429924e-15,0.00311234,2.778036,-1.855437e-17
238.0,-5.231256,551.0794,-1.42996e-15,0.002957927,2.777187,-1.474957e-17
239.0,-4.886475,558.683,-1.430137e-15,0.002837671,2.782108,-2.633117e-17
240.0,-5.518548,566.8218,-1.430326e-15,0.003364699,2.781436,-1.771012e-17
241.0,-6.140123,575.473,-1.430519e-15,0.004589536,2.785231,-1.506328e-17
242.0,-6.165081,583.9635,-1.430755e-15,0.004090264,2.787383,-4.909514e-18
243.0,-5.868169,592.363,-1.431017e-15,0.003779053,2.790845,-1.087702e-17
244.0,-5.937388,600.6482,-1.43139e-15,0.003412032,2.793558,-4.553803e-18
245.0,-6.378578,608.664,-1.431797e-15,0.00289722,2.795479,-5.308233e-18
246.0,-6.446037,615.7123,-1.432193e-15,0.002880173,2.795179,-6.722934e-18
