Iter,fpx,fpy,fpz,fvx,fvy,fvz
245.0,-55.42939,193.0884,1.07944e-15,0.9110197,1.339043,-4.414274e-18
246.0,-55.19551,193.0723,1.079293e-15,0.909687,1.336841,-4.569564e-18
247.0,-54.97817,192.9773,1.079163e-15,0.9081704,1.334578,-4.525434e-18
248.0,-54.71529,192.908,1.078997e-15,0.9068039,1.332249,-4.714579e-18
249.0,-54.50283,192.7637,1.078876e-15,0.905374,1.329847,-4.715938e-18
250.0,-54.29358,192.5712,1.078762e-15,0.9038594,1.327374,-4.741138e-18
251.0,-54.07109,192.4031,1.078655e-15,0.902393,1.32488,-4.892812e-18
252.0,-53.88556,192.1904,1.078559e-15,0.9008982,1.322309,-4.88911e-18
253.0,-53.69599,191.9307,1.078458e-15,0.8993199,1.319695,-4.932803e-18
254.0,-53.50948,191.6796,1.078362e-15,0.8977815,1.317049,-5.047577e-18
255.0,-53.34329,191.4312,1.078259e-15,0.8961936,1.314379,-5.084953e-18
256.0,-53.17058,191.1363,1.07814e-15,0.8945358,1.311643,-5.120197e-18
257.0,-53.01422,190.8686,1.078032e-15,0.8928892,1.308888,-5.218263e-18
258.0,-52.88352,190.589,1.077943e-15,0.8911501,1.306107,-5.232896e-18
259.0,-52.74949,190.3349,1.077842e-15,0.8894474,1.303307,-5.338756e-18
260.0,-52.63834,190.0777,1.077755e-15,0.8876027,1.300456,-5.267145e-18
261.0,-52.51788,189.852,1.077648e-15,0.8858228,1.297617,-5.402645e-18
262.0,-52.41774,189.6334,1.077556e-15,0.8838846,1.294742,-5.298802e-18
263.0,-52.34017,189.4235,1.077508e-15,0.8820295,1.291793,-5.399429e-18
264.0,-52.27811,189.2367,1.077464e-15,0.880025,1.288878,-5.292305e-18
265.0,-52.22384,189.0898,1.077428e-15,0.8780241,1.285955,-5.335293e-18
266.0,-52.19356,188.9638,1.07742e-15,0.8759619,1.282988,-5.218954e-18
267.0,-52.11785,188.8678,1.077336e-15,0.8738689,1.280045,-5.254831e-18
