,fpx,fpy,fpz,fvx,fvy,fvz
689.0,1540.442,18069.74,0.0001899665,0.8592517,0.3109697,1.913428e-07
690.0,1542.928,18057.73,0.0001899971,0.8592908,0.3109913,1.913344e-07
691.0,1546.98,18036.09,0.0001900539,0.8593287,0.3110116,1.913791e-07
692.0,1550.636,18016.86,0.0001901044,0.8593673,0.3110313,1.913898e-07
693.0,1554.182,17998.28,0.0001901531,0.8594049,0.3110519,1.914053e-07
694.0,1557.727,17979.73,0.0001902018,0.859443,0.3110726,1.914228e-07
695.0,1561.387,17960.44,0.0001902524,0.8594808,0.311093,1.914423e-07
696.0,1565.06,17941.08,0.0001903033,0.8595186,0.3111132,1.914601e-07
697.0,1568.719,17921.79,0.000190354,0.8595563,0.3111335,1.914774e-07
698.0,1572.357,17902.62,0.0001904044,0.859594,0.3111538,1.914945e-07
699.0,1575.94,17883.79,0.0001904538,0.8596317,0.3111741,1.915109e-07
700.0,1579.671,17864.05,0.0001905058,0.8596694,0.3111943,1.91531e-07
701.0,1583.731,17842.27,0.0001905634,0.8597067,0.3112144,1.915547e-07
702.0,1586.866,17826.17,0.0001906054,0.8597446,0.3112347,1.915557e-07
703.0,1591.273,17802.24,0.0001906689,0.8597814,0.3112546,1.915957e-07
704.0,1595.027,17782.33,0.0001907215,0.859819,0.3112741,1.916021e-07
705.0,1598.847,17761.97,0.0001907753,0.8598557,0.3112941,1.916207e-07
706.0,1602.368,17743.47,0.000190824,0.8598928,0.3113144,1.916329e-07
707.0,1606.278,17722.56,0.0001908793,0.8599298,0.3113341,1.916571e-07
708.0,1610.009,17702.75,0.0001909316,0.8599667,0.311354,1.916714e-07
709.0,1613.981,17681.44,0.000190988,0.8600034,0.3113735,1.916932e-07
710.0,1617.738,17661.46,0.0001910408,0.8600402,0.3113933,1.91707e-07
711.0,1621.532,17641.24,0.0001910942,0.8600769,0.3114131,1.91725e-07
712.0,1625.643,17619.08,0.000191153,0.8601134,0.3114328,1.917483e-07
713.0,1629.557,17598.1,0.0001912087,0.8601497,0.3114523,1.917626e-07
714.0,1633.285,17578.27,0.0001912612,0.8601862,0.311472,1.917768e-07
715.0,1637.307,17556.62,0.0001913186,0.8602224,0.3114914,1.917993e-07
716.0,1641.224,17535.62,0.0001913744,0.8602587,0.3115108,1.918151e-07
717.0,1645.194,17514.27,0.000191431,0.8602947,0.3115301,1.918334e-07
718.0,1649.023,17493.79,0.0001914854,0.8603308,0.3115495,1.918483e-07
719.0,1653.005,17472.35,0.0001915423,0.8603666,0.3115687,1.918683e-07
720.0,1656.96,17451.07,0.0001915988,0.8604024,0.311588,1.918852e-07
721.0,1660.649,17431.42,0.0001916509,0.8604382,0.3116069,1.918976e-07
722.0,1664.943,17408.04,0.0001917131,0.8604737,0.3116261,1.919256e-07
723.0,1668.876,17386.87,0.0001917694,0.8605093,0.3116452,1.919369e-07
724.0,1672.576,17367.12,0.0001918217,0.8605445,0.3116641,1.919498e-07
725.0,1676.785,17344.25,0.0001918826,0.8605798,0.3116831,1.919759e-07
726.0,1680.704,17323.14,0.0001919387,0.860615,0.3117021,1.919883e-07
727.0,1684.429,17303.21,0.0001919916,0.8606501,0.3117208,1.920018e-07
728.0,1688.627,17280.38,0.0001920524,0.8606851,0.3117396,1.920272e-07
729.0,1692.581,17259.04,0.0001921092,0.86072,0.3117584,1.920404e-07
730.0,1696.307,17239.08,0.0001921621,0.8607548,0.311777,1.920532e-07
731.0,1700.468,17216.45,0.0001922224,0.8607895,0.3117956,1.920778e-07
732.0,1704.435,17195.01,0.0001922795,0.8608242,0.3118143,1.920917e-07
733.0,1708.164,17175.0,0.0001923326,0.8608586,0.3118327,1.921043e-07
734.0,1712.296,17152.54,0.0001923925,0.860893,0.3118512,1.921281e-07
735.0,1716.268,17131.03,0.0001924498,0.8609274,0.3118697,1.921426e-07
736.0,1720.202,17109.75,0.0001925065,0.8609615,0.311888,1.921587e-07
737.0,1724.021,17089.17,0.0001925612,0.8609955,0.3119065,1.921735e-07
738.0,1727.948,17067.93,0.0001926178,0.8610298,0.3119246,1.921921e-07
739.0,1731.933,17046.31,0.0001926754,0.8610636,0.3119429,1.922098e-07
740.0,1735.819,17025.3,0.0001927314,0.8610975,0.3119609,1.922248e-07
741.0,1739.739,17004.06,0.000192788,0.8611311,0.3119791,1.92242e-07
742.0,1743.622,16983.05,0.000192844,0.8611649,0.3119971,1.92258e-07
743.0,1747.545,16961.77,0.0001929007,0.8611983,0.3120152,1.922752e-07
744.0,1751.413,16940.84,0.0001929566,0.8612318,0.312033,1.922908e-07
745.0,1755.311,16919.7,0.000193013,0.861265,0.312051,1.923077e-07
746.0,1759.168,16898.81,0.0001930687,0.8612984,0.3120687,1.923234e-07
747.0,1763.048,16877.77,0.0001931248,0.8613314,0.3120866,1.923402e-07
748.0,1766.891,16856.95,0.0001931804,0.8613645,0.3121042,1.923558e-07
749.0,1770.748,16836.03,0.0001932362,0.8613973,0.3121219,1.923723e-07
750.0,1774.577,16815.27,0.0001932917,0.8614302,0.3121394,1.923881e-07
751.0,1778.409,16794.48,0.0001933471,0.8614628,0.312157,1.924043e-07
752.0,1782.225,16773.8,0.0001934024,0.8614955,0.3121744,1.924201e-07
753.0,1786.03,16753.15,0.0001934575,0.8615278,0.3121919,1.92436e-07
754.0,1789.832,16732.54,0.0001935126,0.8615603,0.3122092,1.924519e-07
755.0,1793.609,16712.05,0.0001935673,0.8615925,0.3122266,1.924674e-07
756.0,1797.396,16691.5,0.0001936222,0.8616247,0.3122438,1.924835e-07
757.0,1801.144,16671.18,0.0001936765,0.8616566,0.312261,1.924986e-07
758.0,1804.915,16650.71,0.0001937313,0.8616887,0.3122781,1.925148e-07
759.0,1808.632,16630.55,0.0001937851,0.8617204,0.3122952,1.925296e-07
760.0,1812.387,16610.17,0.0001938396,0.8617522,0.3123122,1.925459e-07
761.0,1816.073,16590.18,0.000193893,0.8617837,0.3123292,1.925604e-07
762.0,1819.81,16569.89,0.0001939473,0.8618152,0.312346,1.925768e-07
763.0,1823.464,16550.08,0.0001940002,0.8618465,0.3123629,1.925909e-07
764.0,1827.182,16529.88,0.0001940542,0.8618779,0.3123796,1.926074e-07
765.0,1830.806,16510.25,0.0001941067,0.861909,0.3123964,1.926212e-07
766.0,1834.504,16490.16,0.0001941604,0.8619401,0.312413,1.926378e-07
767.0,1838.096,16470.7,0.0001942124,0.861971,0.3124297,1.926513e-07
768.0,1841.771,16450.72,0.0001942658,0.8620018,0.3124461,1.926679e-07
769.0,1845.332,16431.44,0.0001943173,0.8620325,0.3124627,1.926811e-07
770.0,1848.985,16411.59,0.0001943704,0.8620631,0.3124791,1.926978e-07
771.0,1852.513,16392.48,0.0001944215,0.8620936,0.3124955,1.927106e-07
772.0,1856.142,16372.76,0.0001944743,0.862124,0.3125117,1.927273e-07
773.0,1859.639,16353.83,0.0001945249,0.8621543,0.312528,1.9274e-07
774.0,1863.242,16334.24,0.0001945773,0.8621844,0.3125441,1.927566e-07
775.0,1866.707,16315.49,0.0001946274,0.8622145,0.3125603,1.927691e-07
776.0,1870.283,16296.04,0.0001946795,0.8622443,0.3125763,1.927857e-07
777.0,1873.718,16277.46,0.0001947292,0.8622742,0.3125923,1.927979e-07
778.0,1877.266,16258.17,0.0001947809,0.8623038,0.3126082,1.928145e-07
779.0,1880.67,16239.76,0.0001948302,0.8623335,0.3126241,1.928265e-07
780.0,1884.19,16220.62,0.0001948815,0.8623628,0.3126399,1.92843e-07
781.0,1887.562,16202.38,0.0001949303,0.8623923,0.3126556,1.928549e-07
782.0,1891.053,16183.4,0.0001949812,0.8624214,0.3126713,1.928712e-07
783.0,1894.395,16165.33,0.0001950295,0.8624506,0.3126869,1.92883e-07
784.0,1897.855,16146.51,0.00019508,0.8624795,0.3127024,1.928992e-07
785.0,1901.167,16128.61,0.0001951279,0.8625085,0.3127179,1.929109e-07
786.0,1904.596,16109.96,0.0001951779,0.8625371,0.3127333,1.929269e-07
787.0,1907.878,16092.23,0.0001952254,0.8625659,0.3127487,1.929385e-07
788.0,1911.276,16073.75,0.000195275,0.8625942,0.312764,1.929544e-07
789.0,1914.528,16056.18,0.0001953221,0.8626228,0.3127793,1.929658e-07
790.0,1917.895,16037.88,0.0001953711,0.8626509,0.3127944,1.929816e-07
791.0,1921.116,16020.47,0.0001954178,0.8626793,0.3128096,1.92993e-07
792.0,1924.452,16002.34,0.0001954664,0.8627072,0.3128246,1.930086e-07
793.0,1927.644,15985.1,0.0001955126,0.8627353,0.3128396,1.930198e-07
794.0,1930.947,15967.15,0.0001955607,0.8627629,0.3128545,1.930353e-07
795.0,1934.109,15950.07,0.0001956065,0.8627908,0.3128694,1.930465e-07
796.0,1937.381,15932.29,0.0001956542,0.8628182,0.3128842,1.930618e-07
797.0,1940.514,15915.37,0.0001956995,0.8628459,0.312899,1.930729e-07
798.0,1943.753,15897.78,0.0001957467,0.862873,0.3129136,1.93088e-07
799.0,1946.857,15881.02,0.0001957917,0.8629005,0.3129283,1.93099e-07
800.0,1950.063,15863.6,0.0001958384,0.8629274,0.3129428,1.931139e-07
801.0,1953.138,15847.0,0.0001958829,0.8629546,0.3129573,1.931249e-07
802.0,1956.31,15829.78,0.0001959291,0.8629813,0.3129717,1.931396e-07
803.0,1959.355,15813.34,0.0001959731,0.8630083,0.3129861,1.931505e-07
804.0,1962.493,15796.31,0.0001960188,0.8630347,0.3130004,1.93165e-07
805.0,1965.508,15780.04,0.0001960625,0.8630615,0.3130146,1.931759e-07
806.0,1968.613,15763.18,0.0001961076,0.8630876,0.3130288,1.931902e-07
807.0,1971.598,15747.08,0.0001961508,0.8631142,0.3130429,1.93201e-07
808.0,1974.67,15730.41,0.0001961956,0.8631401,0.3130569,1.932151e-07
809.0,1977.625,15714.47,0.0001962383,0.8631665,0.313071,1.932258e-07
810.0,1980.665,15697.98,0.0001962825,0.8631922,0.3130849,1.932398e-07
811.0,1983.592,15682.19,0.0001963249,0.8632183,0.3130988,1.932504e-07
812.0,1986.599,15665.89,0.0001963686,0.8632438,0.3131126,1.932642e-07
813.0,1989.5,15650.23,0.0001964106,0.8632696,0.3131263,1.932749e-07
814.0,1992.473,15634.12,0.0001964538,0.863295,0.31314,1.932884e-07
815.0,1995.349,15618.6,0.0001964955,0.8633205,0.3131536,1.932991e-07
816.0,1998.288,15602.68,0.0001965382,0.8633457,0.3131672,1.933123e-07
817.0,2001.138,15587.3,0.0001965795,0.8633709,0.3131807,1.93323e-07
818.0,2004.043,15571.58,0.0001966217,0.8633959,0.3131941,1.93336e-07
819.0,2006.868,15556.33,0.0001966626,0.8634209,0.3132075,1.933467e-07
820.0,2009.738,15540.8,0.0001967043,0.8634457,0.3132208,1.933595e-07
821.0,2012.538,15525.68,0.0001967449,0.8634704,0.3132341,1.933702e-07
822.0,2015.373,15510.34,0.0001967861,0.863495,0.3132473,1.933827e-07
823.0,2018.149,15495.36,0.0001968263,0.8635195,0.3132604,1.933935e-07
824.0,2020.951,15480.21,0.000196867,0.8635438,0.3132735,1.934056e-07
825.0,2023.701,15465.36,0.0001969068,0.8635681,0.3132865,1.934165e-07
826.0,2026.47,15450.4,0.000196947,0.8635923,0.3132995,1.934284e-07
827.0,2029.196,15435.68,0.0001969865,0.8636163,0.3133124,1.934392e-07
828.0,2031.932,15420.9,0.0001970263,0.8636402,0.3133252,1.934509e-07
829.0,2034.632,15406.33,0.0001970654,0.8636641,0.313338,1.934617e-07
830.0,2037.337,15391.71,0.0001971046,0.8636878,0.3133507,1.934732e-07
831.0,2040.011,15377.28,0.0001971434,0.8637114,0.3133634,1.93484e-07
832.0,2042.685,15362.84,0.0001971821,0.8637349,0.313376,1.934953e-07
833.0,2045.331,15348.56,0.0001972205,0.8637583,0.3133886,1.935061e-07
834.0,2047.976,15334.28,0.0001972588,0.8637816,0.3134011,1.935172e-07
835.0,2050.596,15320.14,0.0001972968,0.8638048,0.3134135,1.935279e-07
836.0,2053.211,15306.03,0.0001973347,0.8638279,0.3134259,1.935388e-07
837.0,2055.804,15292.04,0.0001973723,0.8638509,0.3134382,1.935495e-07
838.0,2058.391,15278.08,0.0001974098,0.8638737,0.3134505,1.935603e-07
839.0,2060.956,15264.24,0.0001974469,0.8638965,0.3134627,1.935708e-07
840.0,2063.515,15250.44,0.000197484,0.8639191,0.3134749,1.935815e-07
841.0,2066.054,15236.74,0.0001975208,0.8639416,0.313487,1.93592e-07
842.0,2068.584,15223.09,0.0001975574,0.8639641,0.313499,1.936025e-07
843.0,2071.097,15209.54,0.0001975938,0.8639864,0.313511,1.936129e-07
844.0,2073.599,15196.05,0.00019763,0.8640086,0.3135229,1.936233e-07
845.0,2076.086,15182.64,0.000197666,0.8640307,0.3135347,1.936336e-07
846.0,2078.561,15169.29,0.0001977019,0.8640527,0.3135466,1.936439e-07
847.0,2081.022,15156.03,0.0001977375,0.8640745,0.3135583,1.936541e-07
848.0,2083.47,15142.83,0.0001977729,0.8640963,0.31357,1.936643e-07
849.0,2085.905,15129.7,0.0001978082,0.864118,0.3135816,1.936744e-07
850.0,2088.326,15116.65,0.0001978432,0.8641395,0.3135932,1.936844e-07
851.0,2090.735,15103.67,0.0001978781,0.864161,0.3136047,1.936944e-07
852.0,2093.131,15090.76,0.0001979128,0.8641823,0.3136162,1.937044e-07
853.0,2095.513,15077.92,0.0001979472,0.8642035,0.3136276,1.937143e-07
854.0,2097.883,15065.15,0.0001979815,0.8642247,0.3136389,1.937241e-07
855.0,2100.24,15052.45,0.0001980156,0.8642457,0.3136502,1.937339e-07
856.0,2102.584,15039.83,0.0001980495,0.8642666,0.3136615,1.937436e-07
857.0,2104.916,15027.26,0.0001980833,0.8642875,0.3136727,1.937534e-07
858.0,2107.236,15014.77,0.0001981168,0.8643082,0.3136838,1.93763e-07
859.0,2109.542,15002.35,0.0001981502,0.8643288,0.3136949,1.937726e-07
860.0,2111.836,14990.0,0.0001981833,0.8643493,0.3137059,1.937821e-07
861.0,2114.118,14977.71,0.0001982163,0.8643697,0.3137169,1.937916e-07
862.0,2116.387,14965.49,0.0001982491,0.8643901,0.3137278,1.93801e-07
863.0,2118.644,14953.34,0.0001982818,0.8644103,0.3137386,1.938104e-07
864.0,2120.889,14941.25,0.0001983142,0.8644304,0.3137494,1.938198e-07
865.0,2123.122,14929.23,0.0001983465,0.8644504,0.3137602,1.93829e-07
866.0,2125.342,14917.28,0.0001983786,0.8644704,0.3137709,1.938383e-07
867.0,2127.55,14905.4,0.0001984105,0.8644902,0.3137816,1.938475e-07
868.0,2129.747,14893.58,0.0001984422,0.8645099,0.3137922,1.938566e-07
869.0,2131.932,14881.82,0.0001984738,0.8645296,0.3138027,1.938657e-07
870.0,2134.105,14870.13,0.0001985052,0.8645491,0.3138132,1.938748e-07
871.0,2136.266,14858.5,0.0001985364,0.8645685,0.3138237,1.938838e-07
872.0,2138.415,14846.93,0.0001985675,0.8645879,0.3138341,1.938927e-07
873.0,2140.553,14835.43,0.0001985983,0.8646072,0.3138444,1.939016e-07
874.0,2142.679,14824.0,0.000198629,0.8646263,0.3138547,1.939105e-07
875.0,2144.794,14812.62,0.0001986596,0.8646454,0.313865,1.939193e-07
876.0,2146.897,14801.31,0.0001986899,0.8646644,0.3138752,1.93928e-07
877.0,2148.989,14790.06,0.0001987201,0.8646833,0.3138853,1.939368e-07
878.0,2151.07,14778.87,0.0001987501,0.8647021,0.3138954,1.939454e-07
879.0,2153.139,14767.75,0.00019878,0.8647208,0.3139054,1.939541e-07
880.0,2155.197,14756.68,0.0001988097,0.8647394,0.3139154,1.939627e-07
881.0,2157.244,14745.68,0.0001988392,0.8647579,0.3139254,1.939712e-07
882.0,2159.28,14734.73,0.0001988686,0.8647763,0.3139353,1.939797e-07
883.0,2161.305,14723.85,0.0001988978,0.8647947,0.3139452,1.939881e-07
884.0,2163.319,14713.02,0.0001989269,0.8648129,0.313955,1.939965e-07
885.0,2165.322,14702.26,0.0001989557,0.8648311,0.3139647,1.940049e-07
886.0,2167.314,14691.55,0.0001989845,0.8648492,0.3139744,1.940132e-07
887.0,2169.296,14680.9,0.000199013,0.8648672,0.3139841,1.940215e-07
888.0,2171.267,14670.31,0.0001990415,0.8648851,0.3139937,1.940297e-07
889.0,2173.227,14659.78,0.0001990697,0.8649029,0.3140033,1.940379e-07
890.0,2175.177,14649.3,0.0001990978,0.8649206,0.3140128,1.940461e-07
891.0,2177.116,14638.88,0.0001991258,0.8649383,0.3140223,1.940542e-07
892.0,2179.045,14628.52,0.0001991536,0.8649558,0.3140317,1.940622e-07
893.0,2180.963,14618.22,0.0001991812,0.8649733,0.3140411,1.940703e-07
894.0,2182.871,14607.97,0.0001992087,0.8649907,0.3140504,1.940782e-07
895.0,2184.769,14597.78,0.000199236,0.865008,0.3140597,1.940862e-07
896.0,2186.656,14587.64,0.0001992632,0.8650252,0.314069,1.940941e-07
897.0,2188.534,14577.56,0.0001992902,0.8650423,0.3140782,1.941019e-07
898.0,2190.401,14567.53,0.0001993171,0.8650594,0.3140874,1.941097e-07
899.0,2192.258,14557.56,0.0001993439,0.8650764,0.3140965,1.941175e-07
900.0,2194.105,14547.65,0.0001993705,0.8650933,0.3141055,1.941253e-07
901.0,2195.943,14537.78,0.0001993969,0.8651101,0.3141146,1.941329e-07
902.0,2197.77,14527.97,0.0001994232,0.8651268,0.3141235,1.941406e-07
903.0,2199.588,14518.22,0.0001994494,0.8651434,0.3141325,1.941482e-07
904.0,2201.395,14508.52,0.0001994754,0.86516,0.3141414,1.941558e-07
905.0,2203.194,14498.87,0.0001995012,0.8651765,0.3141502,1.941633e-07
906.0,2204.982,14489.27,0.000199527,0.8651929,0.314159,1.941708e-07
907.0,2206.761,14479.73,0.0001995526,0.8652092,0.3141678,1.941783e-07
908.0,2208.53,14470.23,0.000199578,0.8652254,0.3141765,1.941857e-07
909.0,2210.29,14460.79,0.0001996033,0.8652416,0.3141852,1.941931e-07
910.0,2212.04,14451.4,0.0001996285,0.8652577,0.3141939,1.942004e-07
911.0,2213.781,14442.06,0.0001996535,0.8652737,0.3142025,1.942077e-07
912.0,2215.512,14432.78,0.0001996784,0.8652896,0.314211,1.94215e-07
913.0,2217.234,14423.54,0.0001997031,0.8653055,0.3142195,1.942222e-07
914.0,2218.947,14414.36,0.0001997277,0.8653212,0.314228,1.942294e-07
915.0,2220.651,14405.22,0.0001997522,0.8653369,0.3142364,1.942366e-07
916.0,2222.345,14396.14,0.0001997765,0.8653525,0.3142448,1.942437e-07
917.0,2224.03,14387.1,0.0001998008,0.8653681,0.3142532,1.942508e-07
918.0,2225.706,14378.11,0.0001998248,0.8653835,0.3142615,1.942578e-07
919.0,2227.373,14369.18,0.0001998488,0.8653989,0.3142698,1.942648e-07
920.0,2229.032,14360.29,0.0001998726,0.8654142,0.314278,1.942718e-07
921.0,2230.681,14351.45,0.0001998962,0.8654295,0.3142862,1.942787e-07
922.0,2232.321,14342.66,0.0001999198,0.8654447,0.3142943,1.942856e-07
923.0,2233.952,14333.92,0.0001999432,0.8654597,0.3143024,1.942925e-07
924.0,2235.575,14325.22,0.0001999665,0.8654748,0.3143105,1.942993e-07
925.0,2237.189,14316.58,0.0001999896,0.8654897,0.3143185,1.943061e-07
926.0,2238.794,14307.98,0.0002000127,0.8655046,0.3143265,1.943128e-07
927.0,2240.39,14299.42,0.0002000356,0.8655194,0.3143345,1.943195e-07
928.0,2241.978,14290.92,0.0002000583,0.8655341,0.3143424,1.943262e-07
929.0,2243.557,14282.46,0.000200081,0.8655488,0.3143503,1.943329e-07
930.0,2245.128,14274.05,0.0002001035,0.8655633,0.3143581,1.943395e-07
931.0,2246.69,14265.68,0.0002001259,0.8655779,0.3143659,1.943461e-07
932.0,2248.244,14257.36,0.0002001482,0.8655923,0.3143737,1.943526e-07
933.0,2249.789,14249.09,0.0002001703,0.8656067,0.3143814,1.943591e-07
934.0,2251.326,14240.86,0.0002001923,0.865621,0.3143891,1.943656e-07
935.0,2252.854,14232.67,0.0002002142,0.8656352,0.3143967,1.943721e-07
936.0,2254.375,14224.54,0.000200236,0.8656494,0.3144043,1.943785e-07
937.0,2255.887,14216.44,0.0002002577,0.8656635,0.3144119,1.943849e-07
938.0,2257.39,14208.4,0.0002002792,0.8656775,0.3144194,1.943912e-07
939.0,2258.886,14200.39,0.0002003006,0.8656914,0.3144269,1.943975e-07
940.0,2260.373,14192.43,0.0002003219,0.8657053,0.3144344,1.944038e-07
941.0,2261.853,14184.52,0.0002003431,0.8657192,0.3144418,1.9441e-07
942.0,2263.324,14176.65,0.0002003641,0.8657329,0.3144492,1.944163e-07
943.0,2264.787,14168.82,0.0002003851,0.8657466,0.3144566,1.944224e-07
944.0,2266.242,14161.03,0.0002004059,0.8657602,0.3144639,1.944286e-07
945.0,2267.69,14153.29,0.0002004266,0.8657738,0.3144712,1.944347e-07
946.0,2269.129,14145.6,0.0002004472,0.8657873,0.3144784,1.944408e-07
947.0,2270.56,14137.94,0.0002004677,0.8658007,0.3144857,1.944468e-07
948.0,2271.984,14130.33,0.000200488,0.865814,0.3144928,1.944529e-07
949.0,2273.4,14122.76,0.0002005083,0.8658273,0.3145,1.944589e-07
950.0,2274.808,14115.23,0.0002005284,0.8658406,0.3145071,1.944648e-07
951.0,2276.208,14107.74,0.0002005484,0.8658537,0.3145142,1.944707e-07
952.0,2277.601,14100.3,0.0002005683,0.8658668,0.3145212,1.944766e-07
953.0,2278.986,14092.9,0.0002005881,0.8658799,0.3145282,1.944825e-07
954.0,2280.364,14085.54,0.0002006078,0.8658928,0.3145352,1.944883e-07
955.0,2281.733,14078.22,0.0002006273,0.8659057,0.3145421,1.944941e-07
956.0,2283.096,14070.94,0.0002006468,0.8659186,0.314549,1.944999e-07
957.0,2284.45,14063.7,0.0002006661,0.8659314,0.3145559,1.945057e-07
958.0,2285.798,14056.51,0.0002006853,0.8659441,0.3145627,1.945114e-07
959.0,2287.138,14049.35,0.0002007045,0.8659568,0.3145696,1.945171e-07
960.0,2288.47,14042.23,0.0002007235,0.8659694,0.3145763,1.945227e-07
961.0,2289.795,14035.16,0.0002007424,0.8659819,0.3145831,1.945283e-07
962.0,2291.113,14028.12,0.0002007612,0.8659944,0.3145898,1.945339e-07
963.0,2292.421,14021.14,0.0002007798,0.8660068,0.3145964,1.945394e-07
964.0,2293.728,14014.16,0.0002007985,0.8660191,0.3146031,1.945451e-07
965.0,2295.022,14007.26,0.0002008169,0.8660314,0.3146097,1.945505e-07
966.0,2296.314,14000.36,0.0002008353,0.8660437,0.3146163,1.945561e-07
967.0,2297.593,13993.54,0.0002008535,0.8660558,0.3146228,1.945614e-07
968.0,2298.867,13986.74,0.0002008717,0.866068,0.3146293,1.945669e-07
969.0,2300.136,13979.97,0.0002008897,0.86608,0.3146358,1.945723e-07
970.0,2301.396,13973.25,0.0002009077,0.866092,0.3146423,1.945776e-07
971.0,2302.65,13966.56,0.0002009255,0.866104,0.3146487,1.94583e-07
972.0,2303.896,13959.91,0.0002009433,0.8661159,0.3146551,1.945883e-07
973.0,2305.136,13953.3,0.0002009609,0.8661277,0.3146614,1.945935e-07
974.0,2306.368,13946.73,0.0002009785,0.8661395,0.3146678,1.945988e-07
975.0,2307.594,13940.2,0.0002009959,0.8661512,0.3146741,1.94604e-07
976.0,2308.813,13933.7,0.0002010132,0.8661628,0.3146803,1.946092e-07
977.0,2310.024,13927.25,0.0002010305,0.8661744,0.3146866,1.946144e-07
978.0,2311.229,13920.83,0.0002010476,0.866186,0.3146928,1.946195e-07
979.0,2312.428,13914.44,0.0002010646,0.8661975,0.314699,1.946247e-07
980.0,2313.619,13908.09,0.0002010815,0.8662089,0.3147051,1.946297e-07
981.0,2314.804,13901.78,0.0002010984,0.8662203,0.3147112,1.946348e-07
982.0,2315.982,13895.51,0.0002011151,0.8662316,0.3147173,1.946398e-07
983.0,2317.154,13889.27,0.0002011317,0.8662429,0.3147234,1.946449e-07
984.0,2318.318,13883.07,0.0002011483,0.8662541,0.3147294,1.946498e-07
985.0,2319.477,13876.9,0.0002011647,0.8662653,0.3147354,1.946548e-07
986.0,2320.628,13870.77,0.0002011811,0.8662764,0.3147414,1.946597e-07
987.0,2321.774,13864.68,0.0002011973,0.8662875,0.3147474,1.946646e-07
988.0,2322.912,13858.62,0.0002012135,0.8662985,0.3147533,1.946695e-07
989.0,2324.045,13852.59,0.0002012295,0.8663094,0.3147592,1.946744e-07
990.0,2325.171,13846.6,0.0002012455,0.8663203,0.3147651,1.946792e-07
991.0,2326.29,13840.65,0.0002012613,0.8663312,0.3147709,1.94684e-07
992.0,2327.404,13834.73,0.0002012771,0.866342,0.3147767,1.946888e-07
993.0,2328.511,13828.84,0.0002012927,0.8663527,0.3147825,1.946936e-07
994.0,2329.611,13822.99,0.0002013083,0.8663635,0.3147883,1.946983e-07
995.0,2330.706,13817.18,0.0002013238,0.8663741,0.314794,1.94703e-07
996.0,2331.792,13811.41,0.0002013391,0.8663847,0.3147997,1.947077e-07
997.0,2332.877,13805.64,0.0002013544,0.8663953,0.3148054,1.947124e-07
998.0,2333.951,13799.94,0.0002013696,0.8664058,0.3148111,1.94717e-07
999.0,2335.023,13794.25,0.0002013847,0.8664163,0.3148167,1.947217e-07
1000.0,2336.085,13788.61,0.0002013997,0.8664267,0.3148223,1.947262e-07
1001.0,2337.142,13783.0,0.0002014146,0.8664371,0.3148279,1.947308e-07
1002.0,2338.203,13777.36,0.0002014296,0.8664474,0.3148334,1.947355e-07
1003.0,2339.254,13771.77,0.0002014445,0.8664577,0.314839,1.9474e-07
1004.0,2340.299,13766.23,0.0002014592,0.8664679,0.3148445,1.947445e-07
1005.0,2341.338,13760.71,0.0002014738,0.8664781,0.31485,1.94749e-07
1006.0,2342.37,13755.24,0.0002014884,0.8664882,0.3148554,1.947534e-07
1007.0,2343.395,13749.8,0.0002015028,0.8664983,0.3148609,1.947579e-07
1008.0,2344.415,13744.39,0.0002015172,0.8665084,0.3148663,1.947623e-07
1009.0,2345.428,13739.02,0.0002015314,0.8665184,0.3148717,1.947667e-07
1010.0,2346.435,13733.68,0.0002015456,0.8665284,0.314877,1.94771e-07
1011.0,2347.436,13728.37,0.0002015597,0.8665383,0.3148824,1.947754e-07
1012.0,2348.431,13723.1,0.0002015736,0.8665482,0.3148877,1.947797e-07
1013.0,2349.42,13717.86,0.0002015875,0.866558,0.314893,1.94784e-07
1014.0,2350.403,13712.66,0.0002016013,0.8665678,0.3148983,1.947883e-07
1015.0,2351.381,13707.48,0.0002016151,0.8665776,0.3149035,1.947926e-07
1016.0,2352.353,13702.34,0.0002016287,0.8665873,0.3149087,1.947968e-07
1017.0,2353.319,13697.22,0.0002016423,0.8665969,0.3149139,1.94801e-07
1018.0,2354.279,13692.14,0.0002016557,0.8666065,0.3149191,1.948052e-07
1019.0,2355.234,13687.09,0.0002016691,0.8666161,0.3149242,1.948094e-07
1020.0,2356.183,13682.07,0.0002016825,0.8666256,0.3149294,1.948135e-07
1021.0,2357.127,13677.08,0.0002016957,0.8666351,0.3149345,1.948176e-07
1022.0,2358.065,13672.12,0.0002017089,0.8666445,0.3149395,1.948218e-07
1023.0,2358.998,13667.19,0.0002017219,0.8666539,0.3149446,1.948258e-07
1024.0,2359.925,13662.29,0.0002017349,0.8666633,0.3149496,1.948299e-07
1025.0,2360.846,13657.42,0.0002017478,0.8666726,0.3149546,1.94834e-07
1026.0,2361.762,13652.58,0.0002017607,0.8666818,0.3149596,1.94838e-07
1027.0,2362.673,13647.77,0.0002017734,0.866691,0.3149646,1.94842e-07
1028.0,2363.578,13642.99,0.0002017861,0.8667002,0.3149695,1.94846e-07
1029.0,2364.478,13638.23,0.0002017987,0.8667093,0.3149744,1.948499e-07
1030.0,2365.373,13633.51,0.0002018112,0.8667183,0.3149793,1.948539e-07
