Iter,fpx,fpy,fpz,fvx,fvy,fvz
277.0,-143.7435,192.365,1.162324e-15,0.8310532,1.012574,-2.134928e-17
278.0,-144.1358,191.8354,1.164039e-15,0.834497,1.015409,-2.134752e-17
279.0,-144.6022,191.5862,1.165836e-15,0.8380776,1.017942,-2.137312e-17
280.0,-145.0402,191.6443,1.167603e-15,0.841786,1.019974,-2.146818e-17
281.0,-145.5371,192.0151,1.16938e-15,0.8458836,1.021389,-2.154693e-17
282.0,-146.1333,192.6372,1.1712e-15,0.850202,1.022307,-2.155221e-17
283.0,-146.7403,193.3843,1.172944e-15,0.8546302,1.022825,-2.154511e-17
284.0,-147.2864,194.1727,1.174577e-15,0.8588341,1.024232,-2.156357e-17
285.0,-147.6571,194.9114,1.17607e-15,0.861935,1.026798,-2.164584e-17
286.0,-147.8783,195.5517,1.17741e-15,0.8636323,1.029375,-2.163564e-17
287.0,-148.0401,196.0362,1.178581e-15,0.8645716,1.033656,-2.158379e-17
288.0,-148.1611,196.2782,1.179607e-15,0.8659459,1.038579,-2.155359e-17
289.0,-147.996,196.0999,1.180268e-15,0.8674743,1.043944,-2.156098e-17
290.0,-147.9668,195.71,1.180931e-15,0.8688948,1.049643,-2.160712e-17
291.0,-147.8424,194.9881,1.181379e-15,0.8703108,1.054759,-2.155722e-17
292.0,-147.6792,194.0965,1.181675e-15,0.8716821,1.059118,-2.154446e-17
293.0,-147.6201,193.2211,1.181966e-15,0.8734027,1.062606,-2.164388e-17
294.0,-147.5841,192.4483,1.182236e-15,0.8753074,1.064932,-2.161404e-17
295.0,-147.6086,191.868,1.182552e-15,0.8774638,1.066919,-2.155812e-17
296.0,-147.7168,191.5472,1.183045e-15,0.8798498,1.068632,-2.157647e-17
297.0,-147.8796,191.4812,1.183645e-15,0.8823968,1.070121,-2.167474e-17
298.0,-148.074,191.6643,1.184304e-15,0.8852457,1.071029,-2.166214e-17
299.0,-148.3498,192.0733,1.184999e-15,0.8884682,1.071345,-2.16449e-17
300.0,-148.6727,192.6159,1.185646e-15,0.8918973,1.071287,-2.164924e-17
301.0,-148.9919,193.1987,1.186198e-15,0.8954721,1.071082,-2.176356e-17
302.0,-149.1458,193.7561,1.186526e-15,0.8985324,1.072182,-2.174261e-17
303.0,-149.2529,194.2502,1.186934e-15,0.9000836,1.073962,-2.170325e-17
304.0,-149.3538,194.6604,1.187322e-15,0.9006949,1.076112,-2.16875e-17
305.0,-149.3403,194.9097,1.187511e-15,0.9007286,1.079956,-2.166985e-17
306.0,-149.3642,194.9756,1.187712e-15,0.9012239,1.08426,-2.174335e-17
307.0,-149.0617,194.6507,1.187507e-15,0.9018081,1.088805,-2.170605e-17
308.0,-148.9144,194.168,1.187383e-15,0.902362,1.093601,-2.17458e-17
309.0,-148.7309,193.4226,1.187156e-15,0.9029359,1.098009,-2.169833e-17
310.0,-148.5156,192.5298,1.186742e-15,0.9035032,1.101328,-2.170532e-17
311.0,-148.41,191.6826,1.186383e-15,0.9046145,1.103612,-2.176539e-17
312.0,-148.3437,190.9197,1.186029e-15,0.9058696,1.105302,-2.175567e-17
313.0,-148.3588,190.3353,1.185771e-15,0.9073571,1.106635,-2.169232e-17
314.0,-148.4614,189.9987,1.185636e-15,0.909097,1.107611,-2.164391e-17
315.0,-148.5857,189.9007,1.185496e-15,0.9110514,1.108163,-2.168234e-17
316.0,-148.7617,190.0638,1.185379e-15,0.9133569,1.108083,-2.178387e-17
317.0,-148.9732,190.4365,1.185234e-15,0.9159873,1.107495,-2.182512e-17
318.0,-149.2317,190.916,1.18507e-15,0.918833,1.106495,-2.179943e-17
