Iter,fpx,fpy,fpz,fvx,fvy,fvz
301.0,2.199311,276.7201,1.047677e-15,0.9401358,1.099782,-2.791218e-18
302.0,0.6201064,275.0046,1.048219e-15,0.9369675,1.098707,-2.821559e-18
303.0,-0.9577302,272.7605,1.048436e-15,0.9340023,1.097604,-2.837254e-18
304.0,-1.433802,270.5105,1.047937e-15,0.9310507,1.096648,-2.806698e-18
305.0,-3.793015,268.9207,1.049352e-15,0.9283399,1.095604,-2.878889e-18
306.0,-3.951718,266.6495,1.048491e-15,0.9256708,1.094636,-2.822475e-18
307.0,-5.839051,265.0863,1.049548e-15,0.9231855,1.093638,-2.887982e-18
308.0,-6.622951,263.1703,1.049307e-15,0.9207233,1.092624,-2.862288e-18
309.0,-7.622511,261.3985,1.049711e-15,0.9184681,1.091655,-2.894904e-18
310.0,-9.487017,259.8333,1.050484e-15,0.9160304,1.090636,-2.922823e-18
311.0,-9.655548,257.8615,1.050179e-15,0.913873,1.089699,-2.899908e-18
312.0,-11.81552,256.8371,1.051438e-15,0.9114282,1.088893,-2.950266e-18
313.0,-11.92667,254.756,1.050982e-15,0.9092275,1.088171,-2.911451e-18
314.0,-13.53412,254.3845,1.052086e-15,0.9067681,1.087695,-2.949958e-18
315.0,-14.0787,252.4998,1.051982e-15,0.9045739,1.087273,-2.929458e-18
316.0,-14.90145,252.3951,1.052584e-15,0.9020895,1.087111,-2.932808e-18
317.0,-16.06911,251.5596,1.053388e-15,0.8998982,1.086925,-2.956019e-18
318.0,-15.66532,251.5745,1.053015e-15,0.8974274,1.087004,-2.903919e-18
319.0,-16.99017,251.3266,1.054205e-15,0.8953008,1.086953,-2.963579e-18
320.0,-16.46535,251.781,1.053722e-15,0.892882,1.087124,-2.900186e-18
321.0,-17.14734,252.0544,1.054689e-15,0.8908603,1.087181,-2.95128e-18
322.0,-16.7743,253.3034,1.054432e-15,0.8884827,1.087399,-2.906686e-18
323.0,-16.20778,253.7696,1.05455e-15,0.8866008,1.087521,-2.922378e-18
324.0,-16.48154,255.5381,1.054918e-15,0.8842587,1.087789,-2.91874e-18
325.0,-15.13741,255.9535,1.054333e-15,0.8824791,1.087996,-2.896817e-18
326.0,-15.40973,258.0031,1.054924e-15,0.8802411,1.088358,-2.929767e-18
327.0,-14.13741,258.572,1.054251e-15,0.8784397,1.088651,-2.908566e-18
328.0,-13.9309,260.5959,1.054691e-15,0.8763118,1.089106,-2.924389e-18
329.0,-13.19725,261.6931,1.054347e-15,0.874382,1.089545,-2.91077e-18
330.0,-12.01078,262.9973,1.053986e-15,0.8724127,1.090141,-2.898525e-18
331.0,-11.3554,264.4458,1.053736e-15,0.8705465,1.09076,-2.913648e-18
332.0,-10.18005,265.1151,1.053331e-15,0.8686782,1.091484,-2.895215e-18
333.0,-9.497071,266.7569,1.053349e-15,0.8670029,1.092269,-2.919974e-18
334.0,-8.019944,266.7206,1.052344e-15,0.8653571,1.093095,-2.883722e-18
335.0,-7.256501,267.8898,1.052476e-15,0.8639524,1.094003,-2.917373e-18
