,fpx,fpy,fpz,fvx,fvy,fvz
702.0,2817.033,31713.24,0.0003388164,1.36903,0.4954481,3.040952e-07
703.0,2822.555,31684.94,0.0003388904,1.369092,0.4954807,3.040961e-07
704.0,2830.305,31642.91,0.0003390018,1.369151,0.4955126,3.041583e-07
705.0,2837.003,31607.35,0.0003390958,1.369212,0.4955439,3.041702e-07
706.0,2843.708,31571.68,0.00033919,1.369271,0.4955759,3.041978e-07
707.0,2850.005,31538.56,0.0003392772,1.369331,0.4956084,3.04219e-07
708.0,2856.915,31501.64,0.0003393749,1.369391,0.49564,3.042558e-07
709.0,2863.554,31466.38,0.0003394679,1.369451,0.4956718,3.042792e-07
710.0,2870.563,31428.82,0.0003395674,1.36951,0.4957032,3.043126e-07
711.0,2877.212,31393.47,0.0003396608,1.36957,0.4957349,3.043346e-07
712.0,2884.345,31355.15,0.0003397623,1.369629,0.4957666,3.0437e-07
713.0,2891.254,31318.17,0.0003398604,1.369688,0.4957982,3.043945e-07
714.0,2897.737,31283.82,0.0003399511,1.369747,0.4958297,3.044154e-07
715.0,2904.998,31244.67,0.000340055,1.369806,0.4958609,3.044549e-07
716.0,2911.995,31207.14,0.0003401546,1.369865,0.4958921,3.044787e-07
717.0,2919.045,31169.24,0.0003402552,1.369923,0.495923,3.04507e-07
718.0,2925.731,31133.58,0.0003403497,1.369982,0.4959543,3.045288e-07
719.0,2932.823,31095.4,0.0003404511,1.37004,0.4959851,3.045624e-07
720.0,2939.863,31057.54,0.0003405516,1.370098,0.496016,3.045891e-07
721.0,2946.383,31022.84,0.0003406434,1.370156,0.4960465,3.04608e-07
722.0,2954.015,30981.31,0.0003407539,1.370213,0.4960773,3.046526e-07
723.0,2960.965,30943.95,0.0003408532,1.370271,0.496108,3.0467e-07
724.0,2967.525,30908.95,0.0003409458,1.370328,0.4961383,3.046907e-07
725.0,2975.023,30868.22,0.0003410543,1.370386,0.4961688,3.047324e-07
726.0,2981.965,30830.86,0.0003411536,1.370443,0.4961993,3.047515e-07
727.0,2988.569,30795.56,0.0003412471,1.3705,0.4962294,3.047729e-07
728.0,2996.039,30754.94,0.0003413553,1.370556,0.4962596,3.048133e-07
729.0,3003.048,30717.14,0.0003414558,1.370613,0.4962899,3.048337e-07
730.0,3009.661,30681.74,0.0003415497,1.370669,0.4963197,3.048542e-07
731.0,3017.067,30641.47,0.000341657,1.370726,0.4963496,3.048933e-07
732.0,3024.104,30603.45,0.0003417582,1.370782,0.4963797,3.04915e-07
733.0,3030.728,30567.94,0.0003418524,1.370838,0.4964092,3.04935e-07
734.0,3038.08,30527.97,0.0003419589,1.370894,0.4964389,3.049729e-07
735.0,3045.133,30489.8,0.0003420605,1.370949,0.4964688,3.049955e-07
736.0,3052.13,30451.97,0.0003421613,1.371005,0.4964982,3.050212e-07
737.0,3058.918,30415.41,0.0003422585,1.37106,0.4965278,3.050445e-07
738.0,3065.899,30377.66,0.0003423591,1.371116,0.496557,3.050739e-07
739.0,3072.992,30339.19,0.0003424616,1.37117,0.4965864,3.051021e-07
740.0,3079.901,30301.84,0.000342561,1.371226,0.4966154,3.051257e-07
741.0,3086.88,30264.05,0.0003426617,1.37128,0.4966447,3.051531e-07
742.0,3093.783,30226.71,0.0003427612,1.371335,0.4966735,3.051782e-07
743.0,3100.772,30188.81,0.0003428623,1.371389,0.4967026,3.052057e-07
744.0,3107.65,30151.6,0.0003429615,1.371444,0.4967313,3.052301e-07
745.0,3114.595,30113.94,0.0003430619,1.371498,0.4967602,3.052571e-07
746.0,3121.455,30076.81,0.0003431609,1.371552,0.4967887,3.052818e-07
747.0,3128.372,30039.29,0.000343261,1.371605,0.4968174,3.053086e-07
748.0,3135.208,30002.28,0.0003433598,1.371659,0.4968457,3.053331e-07
749.0,3142.086,29964.97,0.0003434593,1.371712,0.4968743,3.053595e-07
750.0,3148.898,29928.07,0.0003435578,1.371766,0.4969024,3.053842e-07
751.0,3155.735,29890.98,0.0003436568,1.371819,0.4969308,3.054101e-07
752.0,3162.522,29854.2,0.000343755,1.371872,0.4969588,3.054349e-07
753.0,3169.315,29817.35,0.0003438534,1.371924,0.4969869,3.054604e-07
754.0,3176.077,29780.69,0.0003439513,1.371977,0.4970147,3.054852e-07
755.0,3182.822,29744.1,0.000344049,1.372029,0.4970427,3.055102e-07
756.0,3189.558,29707.57,0.0003441466,1.372082,0.4970703,3.055353e-07
757.0,3196.253,29671.25,0.0003442436,1.372134,0.4970981,3.055597e-07
758.0,3202.962,29634.86,0.0003443409,1.372186,0.4971255,3.055849e-07
759.0,3209.604,29598.83,0.0003444371,1.372237,0.4971531,3.056088e-07
760.0,3216.284,29562.58,0.000344534,1.372289,0.4971803,3.056342e-07
761.0,3222.872,29526.86,0.0003446294,1.37234,0.4972077,3.056576e-07
762.0,3229.523,29490.75,0.000344726,1.372391,0.4972348,3.056832e-07
763.0,3236.056,29455.34,0.0003448206,1.372442,0.497262,3.05706e-07
764.0,3242.674,29419.4,0.0003449167,1.372493,0.4972889,3.057317e-07
765.0,3249.152,29384.29,0.0003450104,1.372544,0.4973159,3.05754e-07
766.0,3255.735,29348.54,0.000345106,1.372594,0.4973427,3.057799e-07
767.0,3262.157,29313.74,0.000345199,1.372644,0.4973695,3.058016e-07
768.0,3268.704,29278.18,0.0003452941,1.372695,0.497396,3.058277e-07
769.0,3275.069,29243.7,0.0003453862,1.372745,0.4974227,3.058489e-07
770.0,3281.578,29208.34,0.0003454808,1.372794,0.497449,3.05875e-07
771.0,3287.885,29174.18,0.000345572,1.372844,0.4974754,3.058958e-07
772.0,3294.353,29139.03,0.000345666,1.372893,0.4975016,3.05922e-07
773.0,3300.604,29105.2,0.0003457565,1.372943,0.4975278,3.059423e-07
774.0,3307.028,29070.28,0.0003458499,1.372992,0.4975538,3.059685e-07
775.0,3313.222,29036.76,0.0003459396,1.37304,0.4975798,3.059884e-07
776.0,3319.6,29002.09,0.0003460324,1.373089,0.4976056,3.060146e-07
777.0,3325.738,28968.87,0.0003461212,1.373138,0.4976314,3.060342e-07
778.0,3332.069,28934.46,0.0003462134,1.373186,0.497657,3.060602e-07
779.0,3338.152,28901.55,0.0003463014,1.373234,0.4976826,3.060795e-07
780.0,3344.433,28867.4,0.0003463929,1.373282,0.497708,3.061055e-07
781.0,3350.46,28834.8,0.0003464802,1.37333,0.4977334,3.061245e-07
782.0,3356.691,28800.93,0.000346571,1.373377,0.4977586,3.061503e-07
783.0,3362.663,28768.64,0.0003466574,1.373425,0.4977838,3.061691e-07
784.0,3368.842,28735.04,0.0003467474,1.373471,0.4978088,3.061948e-07
785.0,3374.759,28703.05,0.0003468331,1.373519,0.4978338,3.062133e-07
786.0,3380.885,28669.75,0.0003469224,1.373565,0.4978586,3.062388e-07
787.0,3386.748,28638.06,0.0003470073,1.373612,0.4978834,3.062571e-07
788.0,3392.819,28605.06,0.0003470957,1.373658,0.497908,3.062824e-07
789.0,3398.628,28573.67,0.0003471798,1.373705,0.4979326,3.063006e-07
790.0,3404.644,28540.97,0.0003472675,1.373751,0.4979571,3.063256e-07
791.0,3410.4,28509.87,0.0003473508,1.373797,0.4979815,3.063436e-07
792.0,3416.36,28477.48,0.0003474376,1.373842,0.4980057,3.063684e-07
793.0,3422.063,28446.67,0.0003475202,1.373888,0.4980299,3.063863e-07
794.0,3427.967,28414.59,0.0003476062,1.373933,0.4980539,3.064109e-07
795.0,3433.616,28384.08,0.000347688,1.373978,0.4980779,3.064285e-07
796.0,3439.465,28352.3,0.0003477732,1.374023,0.4981017,3.064529e-07
797.0,3445.061,28322.08,0.0003478542,1.374068,0.4981255,3.064704e-07
798.0,3450.852,28290.62,0.0003479385,1.374112,0.4981492,3.064945e-07
799.0,3456.396,28260.69,0.0003480188,1.374157,0.4981728,3.065119e-07
800.0,3462.13,28229.55,0.0003481023,1.3742,0.4981962,3.065357e-07
801.0,3467.623,28199.89,0.0003481818,1.374245,0.4982196,3.06553e-07
802.0,3473.298,28169.08,0.0003482644,1.374288,0.4982428,3.065765e-07
803.0,3478.739,28139.71,0.0003483431,1.374332,0.498266,3.065937e-07
804.0,3484.354,28109.23,0.0003484249,1.374375,0.498289,3.066168e-07
805.0,3489.743,28080.15,0.0003485029,1.374419,0.498312,3.06634e-07
806.0,3495.296,28050.01,0.0003485837,1.374461,0.4983349,3.066568e-07
807.0,3500.633,28021.22,0.0003486609,1.374505,0.4983577,3.066739e-07
808.0,3506.127,27991.4,0.0003487408,1.374547,0.4983803,3.066964e-07
809.0,3511.41,27962.91,0.0003488173,1.37459,0.4984029,3.067133e-07
810.0,3516.846,27933.42,0.0003488963,1.374632,0.4984253,3.067356e-07
811.0,3522.075,27905.22,0.000348972,1.374674,0.4984477,3.067524e-07
812.0,3527.455,27876.04,0.0003490502,1.374716,0.4984699,3.067744e-07
813.0,3532.635,27848.11,0.0003491251,1.374758,0.4984921,3.067911e-07
814.0,3537.956,27819.26,0.0003492025,1.374799,0.4985142,3.068128e-07
815.0,3543.09,27791.58,0.0003492767,1.374841,0.4985362,3.068296e-07
816.0,3548.351,27763.07,0.0003493532,1.374882,0.4985581,3.068509e-07
817.0,3553.44,27735.62,0.0003494268,1.374923,0.4985799,3.068676e-07
818.0,3558.641,27707.45,0.0003495024,1.374963,0.4986016,3.068885e-07
819.0,3563.684,27680.25,0.0003495754,1.375004,0.4986232,3.069053e-07
820.0,3568.825,27652.42,0.0003496501,1.375045,0.4986446,3.069258e-07
821.0,3573.824,27625.45,0.0003497224,1.375085,0.4986661,3.069426e-07
822.0,3578.904,27597.96,0.0003497962,1.375125,0.4986873,3.069626e-07
823.0,3583.857,27571.24,0.0003498679,1.375165,0.4987086,3.069795e-07
824.0,3588.877,27544.08,0.0003499407,1.375204,0.4987296,3.069991e-07
825.0,3593.788,27517.59,0.0003500118,1.375244,0.4987507,3.070161e-07
826.0,3598.747,27490.78,0.0003500838,1.375283,0.4987716,3.070353e-07
827.0,3603.612,27464.53,0.0003501542,1.375323,0.4987924,3.070522e-07
828.0,3608.515,27438.03,0.0003502254,1.375361,0.4988131,3.070711e-07
829.0,3613.334,27412.03,0.0003502952,1.3754,0.4988337,3.07088e-07
830.0,3618.178,27385.86,0.0003503654,1.375439,0.4988543,3.071065e-07
831.0,3622.953,27360.1,0.0003504346,1.375477,0.4988747,3.071234e-07
832.0,3627.741,27334.24,0.000350504,1.375516,0.4988951,3.071415e-07
833.0,3632.469,27308.73,0.0003505725,1.375554,0.4989153,3.071585e-07
834.0,3637.203,27283.17,0.0003506412,1.375592,0.4989355,3.071763e-07
835.0,3641.884,27257.92,0.000350709,1.375629,0.4989556,3.071931e-07
836.0,3646.564,27232.65,0.0003507768,1.375667,0.4989755,3.072107e-07
837.0,3651.197,27207.66,0.0003508439,1.375704,0.4989954,3.072274e-07
838.0,3655.826,27182.69,0.000350911,1.375742,0.4990152,3.072448e-07
839.0,3660.411,27157.96,0.0003509774,1.375779,0.4990349,3.072614e-07
840.0,3664.989,27133.25,0.0003510437,1.375816,0.4990545,3.072785e-07
841.0,3669.525,27108.8,0.0003511094,1.375852,0.499074,3.07295e-07
842.0,3674.054,27084.37,0.000351175,1.375889,0.4990934,3.073119e-07
843.0,3678.544,27060.16,0.00035124,1.375925,0.4991127,3.073282e-07
844.0,3683.021,27036.01,0.0003513049,1.375961,0.499132,3.073449e-07
845.0,3687.465,27012.06,0.0003513692,1.375997,0.4991511,3.073611e-07
846.0,3691.894,26988.17,0.0003514333,1.376033,0.4991701,3.073776e-07
847.0,3696.29,26964.48,0.000351497,1.376069,0.4991891,3.073937e-07
848.0,3700.671,26940.86,0.0003515604,1.376104,0.499208,3.0741e-07
849.0,3705.022,26917.41,0.0003516234,1.37614,0.4992267,3.074259e-07
850.0,3709.354,26894.06,0.0003516861,1.376175,0.4992454,3.07442e-07
851.0,3713.66,26870.86,0.0003517484,1.37621,0.499264,3.074578e-07
852.0,3717.944,26847.78,0.0003518104,1.376244,0.4992825,3.074736e-07
853.0,3722.204,26824.82,0.000351872,1.376279,0.4993009,3.074894e-07
854.0,3726.443,26801.99,0.0003519333,1.376314,0.4993193,3.07505e-07
855.0,3730.657,26779.28,0.0003519943,1.376348,0.4993375,3.075206e-07
856.0,3734.85,26756.7,0.0003520549,1.376382,0.4993556,3.075361e-07
857.0,3739.019,26734.24,0.0003521152,1.376416,0.4993737,3.075515e-07
858.0,3743.166,26711.91,0.0003521752,1.37645,0.4993917,3.075668e-07
859.0,3747.291,26689.7,0.0003522349,1.376483,0.4994096,3.07582e-07
860.0,3751.393,26667.6,0.0003522942,1.376517,0.4994274,3.075972e-07
861.0,3755.473,26645.64,0.0003523532,1.37655,0.4994451,3.076123e-07
862.0,3759.531,26623.79,0.0003524118,1.376583,0.4994627,3.076273e-07
863.0,3763.567,26602.06,0.0003524702,1.376616,0.4994803,3.076422e-07
864.0,3767.582,26580.45,0.0003525282,1.376649,0.4994977,3.07657e-07
865.0,3771.574,26558.96,0.0003525859,1.376682,0.4995151,3.076718e-07
866.0,3775.545,26537.59,0.0003526433,1.376714,0.4995324,3.076865e-07
867.0,3779.495,26516.33,0.0003527004,1.376747,0.4995496,3.077011e-07
868.0,3783.423,26495.19,0.0003527571,1.376779,0.4995667,3.077156e-07
869.0,3787.33,26474.17,0.0003528136,1.376811,0.4995838,3.077301e-07
870.0,3791.216,26453.26,0.0003528697,1.376843,0.4996007,3.077445e-07
871.0,3795.08,26432.47,0.0003529255,1.376875,0.4996176,3.077588e-07
872.0,3798.924,26411.79,0.000352981,1.376906,0.4996344,3.07773e-07
873.0,3802.747,26391.23,0.0003530362,1.376938,0.4996511,3.077872e-07
874.0,3806.55,26370.78,0.0003530911,1.376969,0.4996677,3.078013e-07
875.0,3810.332,26350.44,0.0003531457,1.377,0.4996843,3.078153e-07
876.0,3814.093,26330.21,0.0003532,1.377031,0.4997007,3.078292e-07
877.0,3817.834,26310.09,0.0003532539,1.377062,0.4997171,3.078431e-07
878.0,3821.555,26290.09,0.0003533076,1.377092,0.4997335,3.078569e-07
879.0,3825.256,26270.19,0.000353361,1.377123,0.4997497,3.078706e-07
880.0,3828.937,26250.4,0.0003534141,1.377153,0.4997658,3.078843e-07
881.0,3832.598,26230.72,0.0003534669,1.377183,0.4997819,3.078979e-07
882.0,3836.239,26211.15,0.0003535194,1.377214,0.4997979,3.079114e-07
883.0,3839.861,26191.68,0.0003535717,1.377244,0.4998138,3.079248e-07
884.0,3843.463,26172.33,0.0003536236,1.377273,0.4998297,3.079382e-07
885.0,3847.046,26153.07,0.0003536752,1.377303,0.4998455,3.079515e-07
886.0,3850.609,26133.92,0.0003537266,1.377332,0.4998612,3.079647e-07
887.0,3854.154,26114.88,0.0003537777,1.377362,0.4998768,3.079779e-07
888.0,3857.679,26095.94,0.0003538285,1.377391,0.4998923,3.07991e-07
889.0,3861.185,26077.1,0.000353879,1.37742,0.4999078,3.08004e-07
890.0,3864.673,26058.37,0.0003539293,1.377449,0.4999232,3.08017e-07
891.0,3868.141,26039.74,0.0003539793,1.377478,0.4999385,3.080299e-07
892.0,3871.592,26021.21,0.000354029,1.377507,0.4999537,3.080427e-07
893.0,3875.023,26002.78,0.0003540784,1.377535,0.4999689,3.080555e-07
894.0,3878.436,25984.45,0.0003541275,1.377563,0.499984,3.080682e-07
895.0,3881.831,25966.22,0.0003541764,1.377592,0.499999,3.080808e-07
896.0,3885.207,25948.09,0.000354225,1.37762,0.500014,3.080934e-07
897.0,3888.566,25930.06,0.0003542734,1.377648,0.5000288,3.081059e-07
898.0,3891.906,25912.13,0.0003543215,1.377676,0.5000436,3.081183e-07
899.0,3895.228,25894.29,0.0003543693,1.377703,0.5000584,3.081307e-07
900.0,3898.533,25876.55,0.0003544169,1.377731,0.500073,3.08143e-07
901.0,3901.82,25858.91,0.0003544641,1.377758,0.5000876,3.081552e-07
902.0,3905.089,25841.37,0.0003545112,1.377785,0.5001021,3.081674e-07
903.0,3908.341,25823.92,0.000354558,1.377813,0.5001166,3.081795e-07
904.0,3911.575,25806.56,0.0003546045,1.37784,0.5001309,3.081915e-07
905.0,3914.792,25789.3,0.0003546507,1.377867,0.5001452,3.082035e-07
906.0,3917.991,25772.13,0.0003546968,1.377893,0.5001595,3.082155e-07
907.0,3921.174,25755.06,0.0003547425,1.37792,0.5001736,3.082273e-07
908.0,3924.339,25738.08,0.000354788,1.377946,0.5001877,3.082391e-07
909.0,3927.488,25721.19,0.0003548333,1.377973,0.5002018,3.082509e-07
910.0,3930.619,25704.4,0.0003548783,1.377999,0.5002157,3.082626e-07
911.0,3933.734,25687.69,0.000354923,1.378025,0.5002296,3.082742e-07
912.0,3936.832,25671.08,0.0003549676,1.378051,0.5002434,3.082857e-07
913.0,3939.913,25654.55,0.0003550118,1.378077,0.5002572,3.082972e-07
914.0,3942.978,25638.12,0.0003550558,1.378103,0.5002709,3.083087e-07
915.0,3946.026,25621.78,0.0003550996,1.378128,0.5002845,3.0832e-07
916.0,3949.058,25605.52,0.0003551432,1.378154,0.500298,3.083314e-07
917.0,3952.073,25589.36,0.0003551865,1.378179,0.5003115,3.083426e-07
918.0,3955.072,25573.28,0.0003552295,1.378204,0.500325,3.083538e-07
919.0,3958.056,25557.3,0.0003552723,1.378229,0.5003383,3.08365e-07
920.0,3961.023,25541.39,0.0003553149,1.378254,0.5003516,3.083761e-07
921.0,3963.974,25525.58,0.0003553573,1.378279,0.5003648,3.083871e-07
922.0,3966.909,25509.85,0.0003553994,1.378304,0.500378,3.083981e-07
923.0,3969.828,25494.21,0.0003554413,1.378329,0.5003911,3.08409e-07
924.0,3972.732,25478.65,0.000355483,1.378353,0.5004042,3.084198e-07
925.0,3975.62,25463.18,0.0003555244,1.378377,0.5004171,3.084306e-07
926.0,3978.493,25447.79,0.0003555656,1.378402,0.50043,3.084414e-07
927.0,3981.35,25432.49,0.0003556065,1.378426,0.5004429,3.084521e-07
928.0,3984.191,25417.27,0.0003556473,1.37845,0.5004557,3.084627e-07
929.0,3987.018,25402.13,0.0003556878,1.378474,0.5004684,3.084733e-07
930.0,3989.829,25387.08,0.0003557281,1.378498,0.5004811,3.084838e-07
931.0,3992.625,25372.11,0.0003557682,1.378521,0.5004937,3.084943e-07
932.0,3995.406,25357.22,0.000355808,1.378545,0.5005062,3.085047e-07
933.0,3998.171,25342.41,0.0003558476,1.378568,0.5005187,3.085151e-07
934.0,4000.922,25327.69,0.000355887,1.378592,0.5005311,3.085254e-07
935.0,4003.658,25313.04,0.0003559262,1.378615,0.5005435,3.085356e-07
936.0,4006.379,25298.48,0.0003559652,1.378638,0.5005558,3.085459e-07
937.0,4009.085,25284.0,0.0003560039,1.378661,0.500568,3.08556e-07
938.0,4011.777,25269.59,0.0003560425,1.378684,0.5005802,3.085661e-07
939.0,4014.454,25255.27,0.0003560808,1.378707,0.5005923,3.085761e-07
940.0,4017.116,25241.03,0.0003561189,1.378729,0.5006044,3.085861e-07
941.0,4019.764,25226.86,0.0003561568,1.378752,0.5006164,3.085961e-07
942.0,4022.398,25212.77,0.0003561945,1.378774,0.5006283,3.08606e-07
943.0,4025.017,25198.76,0.0003562319,1.378797,0.5006402,3.086158e-07
944.0,4027.622,25184.83,0.0003562692,1.378819,0.5006521,3.086256e-07
945.0,4030.213,25170.98,0.0003563062,1.378841,0.5006638,3.086353e-07
946.0,4032.79,25157.2,0.0003563431,1.378863,0.5006756,3.08645e-07
947.0,4035.352,25143.5,0.0003563797,1.378885,0.5006872,3.086547e-07
948.0,4037.901,25129.87,0.0003564162,1.378907,0.5006988,3.086642e-07
949.0,4040.436,25116.32,0.0003564524,1.378928,0.5007104,3.086738e-07
950.0,4042.957,25102.85,0.0003564884,1.37895,0.5007219,3.086833e-07
951.0,4045.464,25089.45,0.0003565242,1.378971,0.5007333,3.086927e-07
952.0,4047.957,25076.12,0.0003565598,1.378993,0.5007447,3.087021e-07
953.0,4050.437,25062.88,0.0003565952,1.379014,0.500756,3.087114e-07
954.0,4052.903,25049.7,0.0003566305,1.379035,0.5007673,3.087207e-07
955.0,4055.355,25036.6,0.0003566655,1.379056,0.5007785,3.0873e-07
956.0,4057.794,25023.57,0.0003567003,1.379077,0.5007897,3.087392e-07
957.0,4060.219,25010.62,0.0003567349,1.379098,0.5008008,3.087483e-07
958.0,4062.632,24997.73,0.0003567693,1.379119,0.5008119,3.087574e-07
959.0,4065.031,24984.92,0.0003568035,1.37914,0.5008229,3.087665e-07
960.0,4067.416,24972.19,0.0003568376,1.37916,0.5008338,3.087755e-07
961.0,4069.789,24959.52,0.0003568714,1.379181,0.5008447,3.087844e-07
962.0,4072.148,24946.92,0.000356905,1.379201,0.5008556,3.087933e-07
963.0,4074.495,24934.4,0.0003569385,1.379221,0.5008664,3.088022e-07
964.0,4076.828,24921.95,0.0003569717,1.379242,0.5008771,3.08811e-07
965.0,4079.149,24909.56,0.0003570048,1.379262,0.5008878,3.088198e-07
966.0,4081.457,24897.25,0.0003570377,1.379282,0.5008985,3.088285e-07
967.0,4083.746,24885.04,0.0003570703,1.379302,0.5009091,3.088371e-07
968.0,4086.035,24872.82,0.0003571029,1.379321,0.5009196,3.08846e-07
969.0,4088.3,24860.75,0.0003571351,1.379341,0.5009301,3.088544e-07
970.0,4090.557,24848.71,0.0003571672,1.379361,0.5009405,3.08863e-07
971.0,4092.803,24836.73,0.0003571992,1.37938,0.5009509,3.088715e-07
972.0,4095.036,24824.83,0.000357231,1.3794,0.5009613,3.0888e-07
973.0,4097.255,24813.0,0.0003572626,1.379419,0.5009716,3.088884e-07
974.0,4099.462,24801.23,0.0003572939,1.379438,0.5009818,3.088968e-07
975.0,4101.656,24789.54,0.0003573252,1.379457,0.500992,3.089051e-07
976.0,4103.838,24777.91,0.0003573562,1.379476,0.5010022,3.089134e-07
977.0,4106.008,24766.35,0.000357387,1.379495,0.5010123,3.089216e-07
978.0,4108.165,24754.86,0.0003574177,1.379514,0.5010223,3.089298e-07
979.0,4110.311,24743.43,0.0003574481,1.379533,0.5010323,3.08938e-07
980.0,4112.444,24732.07,0.0003574784,1.379552,0.5010423,3.089461e-07
981.0,4114.565,24720.77,0.0003575086,1.37957,0.5010522,3.089542e-07
982.0,4116.675,24709.54,0.0003575385,1.379589,0.501062,3.089622e-07
983.0,4118.772,24698.37,0.0003575683,1.379607,0.5010718,3.089702e-07
984.0,4120.858,24687.27,0.0003575979,1.379625,0.5010816,3.089781e-07
985.0,4122.932,24676.24,0.0003576273,1.379644,0.5010913,3.08986e-07
986.0,4124.994,24665.26,0.0003576565,1.379662,0.501101,3.089939e-07
987.0,4127.044,24654.35,0.0003576856,1.37968,0.5011106,3.090017e-07
988.0,4129.083,24643.51,0.0003577145,1.379698,0.5011202,3.090095e-07
989.0,4131.111,24632.72,0.0003577432,1.379716,0.5011298,3.090173e-07
990.0,4133.127,24622.0,0.0003577717,1.379734,0.5011393,3.09025e-07
991.0,4135.131,24611.34,0.0003578001,1.379751,0.5011488,3.090327e-07
992.0,4137.125,24600.75,0.0003578283,1.379769,0.5011582,3.090403e-07
993.0,4139.107,24590.22,0.0003578563,1.379787,0.5011676,3.090479e-07
994.0,4141.078,24579.74,0.0003578842,1.379804,0.5011769,3.090555e-07
995.0,4143.037,24569.33,0.0003579118,1.379822,0.5011862,3.09063e-07
996.0,4144.986,24558.98,0.0003579394,1.379839,0.5011954,3.090705e-07
997.0,4146.923,24548.69,0.0003579667,1.379856,0.5012046,3.090779e-07
998.0,4148.849,24538.47,0.0003579939,1.379873,0.5012138,3.090853e-07
999.0,4150.764,24528.3,0.0003580209,1.37989,0.5012229,3.090926e-07
1000.0,4152.669,24518.19,0.0003580478,1.379907,0.501232,3.091e-07
1001.0,4154.558,24508.17,0.0003580745,1.379924,0.501241,3.091072e-07
1002.0,4156.444,24498.16,0.0003581011,1.379941,0.50125,3.091145e-07
1003.0,4158.313,24488.24,0.0003581274,1.379958,0.5012589,3.091216e-07
1004.0,4160.19,24478.28,0.000358154,1.379975,0.5012678,3.091291e-07
1005.0,4162.05,24468.4,0.0003581802,1.379991,0.5012767,3.091362e-07
1006.0,4163.899,24458.59,0.0003582063,1.380008,0.5012855,3.091433e-07
1007.0,4165.737,24448.84,0.0003582322,1.380024,0.5012943,3.091504e-07
1008.0,4167.563,24439.15,0.0003582579,1.380041,0.5013031,3.091574e-07
1009.0,4169.378,24429.53,0.0003582835,1.380057,0.5013118,3.091644e-07
1010.0,4171.181,24419.98,0.0003583088,1.380074,0.5013205,3.091714e-07
1011.0,4172.974,24410.48,0.000358334,1.38009,0.5013291,3.091783e-07
1012.0,4174.756,24401.04,0.0003583591,1.380106,0.5013377,3.091852e-07
1013.0,4176.527,24391.66,0.000358384,1.380122,0.5013463,3.09192e-07
1014.0,4178.287,24382.34,0.0003584087,1.380138,0.5013548,3.091989e-07
1015.0,4180.037,24373.08,0.0003584332,1.380154,0.5013633,3.092056e-07
1016.0,4181.776,24363.87,0.0003584576,1.38017,0.5013718,3.092124e-07
1017.0,4183.506,24354.72,0.0003584819,1.380185,0.5013802,3.092191e-07
1018.0,4185.225,24345.63,0.000358506,1.380201,0.5013885,3.092258e-07
1019.0,4186.934,24336.59,0.00035853,1.380217,0.5013969,3.092325e-07
1020.0,4188.633,24327.6,0.0003585538,1.380232,0.5014052,3.092391e-07
1021.0,4190.322,24318.67,0.0003585775,1.380248,0.5014134,3.092457e-07
1022.0,4192.002,24309.8,0.000358601,1.380263,0.5014216,3.092522e-07
1023.0,4193.671,24300.97,0.0003586244,1.380279,0.5014298,3.092587e-07
1024.0,4195.33,24292.21,0.0003586476,1.380294,0.501438,3.092652e-07
1025.0,4196.98,24283.49,0.0003586707,1.380309,0.5014461,3.092717e-07
1026.0,4198.62,24274.83,0.0003586937,1.380324,0.5014541,3.092781e-07
1027.0,4200.25,24266.22,0.0003587165,1.380339,0.5014621,3.092845e-07
1028.0,4201.871,24257.67,0.0003587392,1.380354,0.5014701,3.092908e-07
1029.0,4203.482,24249.16,0.0003587617,1.380369,0.5014781,3.092971e-07
1030.0,4205.083,24240.71,0.0003587841,1.380384,0.501486,3.093034e-07
1031.0,4206.675,24232.31,0.0003588064,1.380399,0.5014938,3.093096e-07
1032.0,4208.258,24223.97,0.0003588285,1.380413,0.5015017,3.093159e-07
1033.0,4209.831,24215.67,0.0003588505,1.380428,0.5015095,3.09322e-07
1034.0,4211.394,24207.43,0.0003588723,1.380442,0.5015172,3.093282e-07
1035.0,4212.948,24199.24,0.0003588941,1.380457,0.5015249,3.093343e-07
1036.0,4214.493,24191.1,0.0003589156,1.380471,0.5015326,3.093404e-07
1037.0,4216.029,24183.01,0.000358937,1.380485,0.5015402,3.093464e-07
1038.0,4217.555,24174.97,0.0003589583,1.3805,0.5015479,3.093524e-07
1039.0,4219.073,24166.98,0.0003589795,1.380514,0.5015554,3.093584e-07
1040.0,4220.581,24159.04,0.0003590005,1.380528,0.501563,3.093644e-07
1041.0,4222.08,24151.15,0.0003590214,1.380542,0.5015705,3.093703e-07
1042.0,4223.569,24143.31,0.0003590421,1.380556,0.5015779,3.093762e-07
1043.0,4225.05,24135.52,0.0003590628,1.38057,0.5015853,3.09382e-07
1044.0,4226.522,24127.78,0.0003590832,1.380584,0.5015927,3.093879e-07
1045.0,4227.985,24120.08,0.0003591036,1.380597,0.5016001,3.093937e-07
1046.0,4229.439,24112.44,0.0003591238,1.380611,0.5016074,3.093994e-07
1047.0,4230.884,24104.85,0.0003591439,1.380625,0.5016147,3.094052e-07
1048.0,4232.32,24097.3,0.0003591638,1.380638,0.501622,3.094109e-07
1049.0,4233.748,24089.8,0.0003591837,1.380652,0.5016292,3.094165e-07
1050.0,4235.167,24082.35,0.0003592034,1.380665,0.5016364,3.094222e-07
1051.0,4236.577,24074.95,0.0003592229,1.380679,0.5016436,3.094278e-07
